part_name,doi,paper_id
BBa_25YL4OID,10.1021/jacs.5b09457,
BBa_25YL4OID,10.1016/S1074-5521(99,
BBa_25OKX1WJ,10.1021/jacs.5b09457,
BBa_25OKX1WJ,10.1016/S1074-5521(99,
BBa_25WXXTNM,10.1021/jacs.5b09457,
BBa_25WXXTNM,10.1016/S1074-5521(99,
BBa_25FVLNNV,10.1021/jacs.5b09457,
BBa_25FVLNNV,10.1016/S1074-5521(99,
BBa_25FR1FX9,10.1021/jacs.5b09457,
BBa_25FR1FX9,10.1016/S1074-5521(99,
BBa_25D41IUA,10.1021/jacs.5b09457,
BBa_25D41IUA,10.1016/S1074-5521(99,
BBa_25YZ7YYK,10.1021/jacs.5b09457,
BBa_25YZ7YYK,10.1016/S1074-5521(99,
BBa_25L4AOWW,10.1021/jacs.5b09457,
BBa_25L4AOWW,10.1016/S1074-5521(99,
BBa_25BH8OHT,10.1101/2025.10.02.680031,
BBa_257B8969,10.1021/jacs.5b09457,
BBa_257B8969,10.1016/S1074-5521(99,
BBa_25YZZS2S,10.1101/2025.10.02.680031,
BBa_25LWGQVV,10.1101/2025.10.02.680031,
BBa_25YRPYJR,10.1021/jacs.5b09457,
BBa_25YRPYJR,10.1016/S1074-5521(99,
BBa_255NP3AJ,10.1021/jacs.5b09457,
BBa_255NP3AJ,10.1016/S1074-5521(99,
BBa_25X2580F,10.1101/2025.10.02.680031,
BBa_25STKCVI,10.1073/pnas.0504604102,
BBa_25OJHDQH,10.1002/bit.24552,
BBa_251LK7SR,10.1021/jacs.5b09457,
BBa_251LK7SR,10.1016/S1074-5521(99,
BBa_25BAQNNK,10.1021/jacs.5b09457,
BBa_25BAQNNK,10.1016/S1074-5521(99,
BBa_25ZJVWYB,10.1021/jacs.5b09457,
BBa_25ZJVWYB,10.1016/S1074-5521(99,
BBa_253D1N1Y,10.1021/jacs.5b09457,
BBa_253D1N1Y,10.1016/S1074-5521(99,
BBa_251D7M7P,10.1021/jacs.5b09457,
BBa_251D7M7P,10.1016/S1074-5521(99,
BBa_25JGG8M6,10.1021/jacs.5b09457,
BBa_25JGG8M6,10.1016/S1074-5521(99,
BBa_25RWASXZ,10.1021/jacs.5b09457,
BBa_25RWASXZ,10.1016/S1074-5521(99,
BBa_25SX4N90,10.1186/1475-2840-12-148,
BBa_251MFITJ,10.1126/sciadv.abb9484,
BBa_252QGRUD,10.1007/s00253-014-6354-7,
BBa_25Y42N8F,10.1016/j.ymben.2024.05.006,
BBa_25IYTHYM,10.1186/s12934-021-01691-3,
BBa_25FS0LZK,10.1186/s12934-021-01691-3,
BBa_25UOIGII,10.2210/pdb4MLI/pdb,
BBa_254LC28K,10.2210/pdb4MLI/pdb,
BBa_2504RNX3,10.1016/j.jmb.2006.07.034,
BBa_25A9D9TZ,10.1016/j.jmb.2006.07.034,
BBa_25OIWR2O,10.1186/1754-1611-7-29,
BBa_25P82DIA,10.1126/science.adk1281,
BBa_25YVZ3CQ,10.3389/fbioe.2019.00351,
BBa_259A30F8,10.3389/fbioe.2019.00351,
BBa_25JSWFLL,10.3389/fbioe.2019.00351,
BBa_254X6DV3,10.3389/fbioe.2019.00351,
BBa_25D7KVSR,10.3389/fbioe.2019.00351,
BBa_25794BPU,10.1126/science.adk1281,
BBa_25IYP52O,10.1002/smll.202205232,
BBa_25M42989,10.1038/nmeth.3807,
BBa_25FT84TC,10.1038/s43587-023-00361-w,
BBa_2574BNFM,10.1073/pnas.85.14.5166,
BBa_25IQT7HR,10.1073/pnas.85.14.5166,
BBa_251G3BNO,10.1073/pnas.85.14.5166,
BBa_253E57CC,10.1128/aac.49.3.1067-1075.2005,
BBa_253NFL7O,10.1073/pnas.85.14.5166,
BBa_25NP2VZ8,10.1073/pnas.85.14.5166,
BBa_25TAF2CQ,10.2210/pdb1Y6I/pdb,
BBa_251MMSEV,10.1073/pnas.85.14.5166,
BBa_2555F5WC,10.1073/pnas.85.14.5166,
BBa_2532ENJQ,10.34133/plantphenomics.0162,
BBa_25WEVO4Z,10.1093/femsle/fnv041,
BBa_25PKWE6L,10.1007/s00253-015-6691-1,
BBa_2526W8ND,10.1007/s00253-015-6691-1,
BBa_25F4ETGH,10.1093/femsle/fnv041,
BBa_25727DQC,10.1021/acs.analchem.0c00317,
BBa_25F3Q3UQ,10.1007/s00253-015-6691-1,
BBa_25JQNEX5,10.1016/j.ijbiomac.2019.05.131,
BBa_25GXUJ4U,10.1007/s00253-015-6691-1,
BBa_25NF9OS7,10.1016/S0014-5793(02,
BBa_256GER9Q,10.1016/S0014-5793(02,
BBa_25RF5LDN,10.1136/gut.2004.056192,
BBa_25P68PET,10.1136/gut.2004.056192,
BBa_25LOV9LX,10.34172/ia.2022.14,
BBa_25BCNWP9,10.34172/ia.2022.14,
BBa_25FXECR4,10.1016/j.mimet.2007.11.011,
BBa_25L677W0,10.1073/pnas.85.14.5166,
BBa_25C6M1U8,10.1016/j.procbio.2022.01.006,
BBa_25KID167,10.1073/pnas.85.14.5166,
BBa_25O2MLO2,10.1073/pnas.85.14.5166,
BBa_25EUPBZ3,10.1073/pnas.85.14.5166,
BBa_258MU7RX,10.1111/tpj.13731,
BBa_25ZASCSU,10.1073/pnas.85.14.5166,
BBa_25C2YBFX,10.1091/mbc.e16-07-0504,
BBa_25P5R946,10.3389/fbioe.2019.00351,
BBa_25L7CIQZ,10.3389/fbioe.2019.00351,
BBa_25C1Z7IL,10.3389/fbioe.2019.00351,
BBa_25PV08H3,10.3389/fbioe.2019.00351,
BBa_2593WJQK,10.3389/fbioe.2019.00351,
BBa_25DAAUAO,10.1021/nn5007418,
BBa_25V8FG3E,10.1021/nn5007418,
BBa_25V8FG3E,10.3390/diagnostics12020308,
BBa_254NYSSB,10.1021/nn5007418,
BBa_254NYSSB,10.3390/diagnostics12020308,
BBa_25EL5ZID,10.1021/nn5007418,
BBa_2513TH50,10.1021/nn5007418,
BBa_2513TH50,10.3390/diagnostics12020308,
BBa_252ZND59,10.1021/nn5007418,
BBa_252MMUNU,10.3390/diagnostics12020308,
BBa_25JRSN9R,10.1021/nn5007418,
BBa_25EEC26F,10.1021/nn5007418,
BBa_25EEC26F,10.1002/bip.23028,
BBa_252Y1NQA,10.1021/nn5007418,
BBa_255H92RL,10.1126/science.adq854,
BBa_25SXDX8S,10.12211/2096-8280.2020-092,
BBa_25LL00TR,10.12211/2096-8280.2020-092,
BBa_25MMSPXG,10.12211/2096-8280.2020-092,
BBa_25P4RKD3,10.1016/j.biomaterials.2023.122005,
BBa_25T43Z16,10.12211/2096-8280.2020-092,
BBa_2559GZF0,10.1021/cbe.4c00104,
BBa_25090420,10.1021/cbe.4c00104,
BBa_25AYQNMP,10.3389/fbioe.2022.892138,
BBa_25ZBX2CD,10.1016/0378-1119(92,
BBa_25VSFER6,10.1073/pnas.85.14.5166,
BBa_257IH2EC,10.1038/s42003-024-06988-8,
BBa_25WCPTR1,10.1186/s12934-022-01837-x,
BBa_25F8XQQG,10.27022/d.cnki.gfzhu.2022.000387,
BBa_25USJXGF,10.1038/s42003-024-06988-8,
BBa_25XUNXCE,10.1186/s13036-018-0115-6,
BBa_25D3SO7W,10.1016/j.biomaterials.2023.122005,
BBa_25BN0UWA,10.1021/sb200015u,
BBa_253SD7OP,10.1021/sb200015u,
BBa_25BWC4PR,10.1021/jacs.5b09457,
BBa_25BWC4PR,10.1016/S1074-5521(99,
BBa_25YATNUF,10.1021/jacs.5b09457,
BBa_25YATNUF,10.1016/S1074-5521(99,
BBa_25836GWF,10.1021/jacs.5b09457,
BBa_25836GWF,10.1016/S1074-5521(99,
BBa_259THX7B,10.1021/jacs.5b09457,
BBa_259THX7B,10.1016/S1074-5521(99,
BBa_25J9P16A,10.1021/jacs.5b09457,
BBa_25J9P16A,10.1016/S1074-5521(99,
BBa_25J4U5UV,10.1126/science.adq854,
BBa_25NXXINR,10.1021/jacs.5b09457,
BBa_25NXXINR,10.1016/S1074-5521(99,
BBa_25TZVGT5,10.1021/jacs.5b09457,
BBa_25TZVGT5,10.1016/S1074-5521(99,
BBa_25EJVMIS,10.1093/plphys/kiab176,
BBa_256NII52,10.1021/jacs.5b09457,
BBa_256NII52,10.1016/S1074-5521(99,
BBa_25SOD0JZ,10.1021/jacs.5b09457,
BBa_25SOD0JZ,10.1016/S1074-5521(99,
BBa_25RN9C1U,10.1105/tpc.113.113944,
BBa_25WTKIY4,10.1021/acs.jafc.1c03431,
BBa_25M7R6HJ,10.1021/acs.analchem.9b04422,
BBa_25FW084E,10.1021/acschembio.9b00634,
BBa_25QB98ZE,10.1099/mic.0.000337,
BBa_25VHES06,10.1073/pnas.1220157110,
BBa_25ZNQNWO,10.1073/pnas.1220157110,
BBa_25SGMCVI,10.1021/jacs.5b09457,
BBa_25SGMCVI,10.1016/S1074-5521(99,
BBa_251YS646,10.1021/jacs.5b09457,
BBa_251YS646,10.1016/S1074-5521(99,
BBa_25X1IGI1,10.1021/jacs.5b09457,
BBa_25X1IGI1,10.1016/S1074-5521(99,
BBa_25QULE0J,10.1021/jacs.5b09457,
BBa_25QULE0J,10.1016/S1074-5521(99,
BBa_25MZYNQN,10.1021/jacs.5b09457,
BBa_25MZYNQN,10.1016/S1074-5521(99,
BBa_25R23NAO,10.1023/B:JSFG.0000029237.70316.52,
BBa_25DF52BX,10.1021/jacs.5b09457,
BBa_25DF52BX,10.1016/S1074-5521(99,
BBa_25FPVYWM,10.1021/jacs.5b09457,
BBa_25FPVYWM,10.1016/S1074-5521(99,
BBa_254I6OTB,10.1021/jacs.5b09457,
BBa_254I6OTB,10.1016/S1074-5521(99,
BBa_25TG1QIN,10.1021/jacs.5b09457,
BBa_25TG1QIN,10.1016/S1074-5521(99,
BBa_25UTZ1S3,10.1021/jacs.5b09457,
BBa_25UTZ1S3,10.1016/S1074-5521(99,
BBa_25N29PYJ,10.1021/sb4001504,
BBa_257ETH5U,10.1021/sb4001504,
BBa_25AKETHP,10.1371/journal.pone.0046393,
BBa_251CMZ15,10.3390/biology11101540,
BBa_25PTY39E,10.1016/j.chembiol.2015.04.018,
BBa_25X9RPLK,10.1101/2021.11.05.467461v1,
BBa_25HKSDJN,10.1126/science.adk1281,
BBa_258LS2WE,10.1021/jacs.5b09457,
BBa_258LS2WE,10.1016/S1074-5521(99,
BBa_25SR39MH,10.1021/jacs.5b09457,
BBa_25SR39MH,10.1016/S1074-5521(99,
BBa_256PUKL6,10.1021/jacs.5b09457,
BBa_256PUKL6,10.1016/S1074-5521(99,
BBa_25BBIKHS,10.1038/s41598-024-71227-3,
BBa_25AE0R8I,10.1021/jacs.5b09457,
BBa_25AE0R8I,10.1016/S1074-5521(99,
BBa_25PCZL6T,10.1111/j.1742-4658.2010.07621.x,
BBa_256FZ67W,10.1111/j.1742-4658.2010.07621.x,
BBa_255JTFY1,10.1021/jacs.5b09457,
BBa_255JTFY1,10.1016/S1074-5521(99,
BBa_251PEVCU,10.1038/s41556-024-01572-y,
BBa_25IM9T2N,10.1093/nar/gku884,
BBa_25JM1V78,10.2174/092986612800191035,
BBa_25MNPUPU,10.1002/2211-5463.13906,
BBa_25QZCO7I,10.1002/2211-5463.13906,
BBa_2597O3NS,10.1016/j.ijbiomac.2019.05.131,
BBa_25WHQJ10,10.1111/j.1365-2672.2007.03372.x,
BBa_2597PZJ2,10.1038/s41586-022-04994-6,
BBa_25N0EYGO,10.1093/nar/gku884,
BBa_25SODRDA,10.1038/s41586-022-04994-6,
BBa_2536MF02,10.1038/s41586-022-04994-6,
BBa_25GI5CTE,10.1093/nar/gku884,
BBa_25Q74ZK1,10.1093/nar/gkad510,
BBa_253BEGMH,10.1093/nar/gkad510,
BBa_25JT0SQG,10.1093/nar/gkad510,
BBa_25VOOK38,10.1021/jacs.5b09457,
BBa_25VOOK38,10.1016/S1074-5521(99,
BBa_25XXTWYF,10.1021/jacs.5b09457,
BBa_25XXTWYF,10.1016/S1074-5521(99,
BBa_25MS155L,10.1021/jacs.5b09457,
BBa_25MS155L,10.1016/S1074-5521(99,
BBa_252MIS9K,10.1021/jacs.5b09457,
BBa_252MIS9K,10.1016/S1074-5521(99,
BBa_25EJAFVL,10.1021/jacs.5b09457,
BBa_25EJAFVL,10.1016/S1074-5521(99,
BBa_25RQCSMH,10.1021/jacs.5b09457,
BBa_25RQCSMH,10.1016/S1074-5521(99,
BBa_25EAVSSX,10.1021/jacs.5b09457,
BBa_25EAVSSX,10.1016/S1074-5521(99,
BBa_25N9V5NO,10.1021/jacs.5b09457,
BBa_25N9V5NO,10.1016/S1074-5521(99,
BBa_25QFIG0E,10.1021/jacs.5b09457,
BBa_25QFIG0E,10.1016/S1074-5521(99,
BBa_25WDZ0Q9,10.1021/jacs.5b09457,
BBa_25WDZ0Q9,10.1016/S1074-5521(99,
BBa_25MBRFOF,10.1016/j.addr.2012.09.039,
BBa_25X2I8UU,10.1021/jacs.5b09457,
BBa_25X2I8UU,10.1016/S1074-5521(99,
BBa_25U7C2DH,10.1021/jacs.5b09457,
BBa_25U7C2DH,10.1016/S1074-5521(99,
BBa_25INC9CY,10.1021/jacs.5b09457,
BBa_25INC9CY,10.1016/S1074-5521(99,
BBa_25ZLYT70,10.1021/jacs.5b09457,
BBa_25ZLYT70,10.1016/S1074-5521(99,
BBa_25QTK0OB,10.1021/jacs.5b09457,
BBa_25QTK0OB,10.1016/S1074-5521(99,
BBa_2525N74U,10.1021/jacs.5b09457,
BBa_2525N74U,10.1016/S1074-5521(99,
BBa_25GP1QBY,10.1021/jacs.5b09457,
BBa_25GP1QBY,10.1016/S1074-5521(99,
BBa_255AFA5K,10.1021/jacs.5b09457,
BBa_255AFA5K,10.1016/S1074-5521(99,
BBa_25J9AUVQ,10.1021/jacs.5b09457,
BBa_25J9AUVQ,10.1016/S1074-5521(99,
BBa_25ETJXZI,10.1016/j.bbamem.2006.03.030,
BBa_25W263MB,10.1046/j.1365-2958.1997.5821951.x,
BBa_25PHUFTR,10.1046/j.1365-2958.1997.5821951.x,
BBa_25R32UQ7,10.1046/j.1365-2958.1997.5821951.x,
BBa_255LDQ2Q,10.1002/anie.202315093,
BBa_25L1Q02A,10.1002/anie.202315093,
BBa_25ZKBMQS,10.1002/anie.202315093,
BBa_25ETZAHH,10.1002/anie.202315093,
BBa_253U09GE,10.1002/anie.202315093,
BBa_25QUOZ7O,10.1002/anie.202315093,
BBa_25Q6IDNE,10.1002/anie.202315093,
BBa_25O4N36W,10.1002/anie.202315093,
BBa_25D20T7P,10.1002/anie.202315093,
BBa_25U153S1,10.1002/anie.202315093,
BBa_25J8D5RC,10.1002/anie.202315093,
BBa_25YECN2C,10.1002/anie.202315093,
BBa_25QY7FCD,10.1002/anie.202315093,
BBa_25TA5BAQ,10.1002/anie.202315093,
BBa_25OACADM,10.1002/anie.202315093,
BBa_2594JEIC,10.1002/anie.202315093,
BBa_254T2779,10.1002/anie.202315093,
BBa_252FB0RR,10.1002/anie.202315093,
BBa_25N6SJ3Z,10.1002/anie.202315093,
BBa_25JOOOAJ,10.1002/anie.202315093,
BBa_25Y7HQ01,10.1002/anie.202315093,
BBa_258704O4,10.1002/anie.202315093,
BBa_256AMI9F,10.1002/anie.202315093,
BBa_25G8A6NF,10.1002/anie.202315093,
BBa_25WD3UTA,10.1002/anie.202315093,
BBa_25RSI8A0,10.1002/anie.202315093,
BBa_25WJN6GS,10.1002/anie.202315093,
BBa_25LHCCJ9,10.1002/anie.202315093,
BBa_25LHRWG8,10.1002/anie.202315093,
BBa_25BZTAR0,10.1002/anie.202315093,
BBa_25NUJOMR,10.1002/anie.202315093,
BBa_25UBQY3S,10.1002/anie.202315093,
BBa_254ZPBEL,10.1002/anie.202315093,
BBa_25FOXO6F,10.1002/anie.202315093,
BBa_25MVNF6H,10.1002/anie.202315093,
BBa_25MHD0AR,10.1002/anie.202315093,
BBa_2591AN36,10.3389/fimmu.2021.686691,
BBa_25TO8O8D,10.1002/anie.202315093,
BBa_25RDFF4A,10.1002/anie.202315093,
BBa_25YGTHQV,10.1002/anie.202315093,
BBa_25FKR33X,10.1002/anie.202315093,
BBa_25W72BUO,10.1002/anie.202315093,
BBa_25J8Q76F,10.1016/j.str.2015.08.012,
BBa_255WVLZO,10.1371/journal.pone.0022572,
BBa_25XZDEVC,10.1021/bi049384m,
BBa_252X9GVW,10.1002/anie.202315093,
BBa_25MIAT5X,10.1002/anie.202315093,
BBa_25ZOPS9F,10.1002/anie.202315093,
BBa_25FHYGVF,10.1002/anie.202315093,
BBa_25O4U1LF,10.1002/anie.202315093,
BBa_25FBPXUA,10.1002/anie.202315093,
BBa_25A19DJP,10.1002/anie.202315093,
BBa_25WO2RDL,10.1002/anie.202315093,
BBa_25MIGIOG,10.1002/anie.202315093,
BBa_25H1TC95,10.1002/anie.202315093,
BBa_254ZOR2A,10.1002/anie.202315093,
BBa_25Q5EWG5,10.1002/anie.202315093,
BBa_25ITBAZI,10.1002/anie.202315093,
BBa_25OEL8DM,10.1002/anie.202315093,
BBa_25VA21EW,10.1002/anie.202315093,
BBa_25Q6SNHP,10.1002/anie.202315093,
BBa_25OX8KML,10.1021/acscatal.1c05334,
BBa_25Y09W9Y,10.1002/anie.202315093,
BBa_25RPSZER,10.1002/anie.202315093,
BBa_255I6P7D,10.1002/anie.202315093,
BBa_257Z6OA2,10.1002/anie.202315093,
BBa_25BPF18G,10.1002/anie.202315093,
BBa_25ZEW01P,10.7554/eLife.87303.3,
BBa_25XP18JC,10.1002/anie.202315093,
BBa_259GYEDS,10.1002/anie.202315093,
BBa_25G618R6,10.1002/anie.202315093,
BBa_25I9AFMF,10.1002/anie.202315093,
BBa_25R7MXOH,10.1002/anie.202315093,
BBa_25W1K1MY,10.1002/anie.202315093,
BBa_25IRKV68,10.1002/anie.202315093,
BBa_254ECRXT,10.1002/anie.202315093,
BBa_25O8WCQ9,10.1002/anie.202315093,
BBa_25LR6ACG,10.1002/anie.202315093,
BBa_25TF44C1,10.1002/anie.202315093,
BBa_25S1K0HU,10.1002/anie.202315093,
BBa_25M8MSTO,10.1002/anie.202315093,
BBa_25131P3S,10.1002/anie.202315093,
BBa_25VITCSK,10.1038/s41467-018-06531-4,
BBa_25JUU582,10.1038/s41467-018-06531-4,
BBa_25Q2A9FN,10.1038/s41467-018-06531-4,
BBa_255UQOQ3,10.1038/s41467-018-06531-4,
BBa_25C7EW3W,10.1038/s41467-018-06531-4,
BBa_25PVXVM9,10.1038/s41467-018-06531-4,
BBa_258A5BGI,10.1038/s41467-018-06531-4,
BBa_25OAHZEK,10.1038/s41467-018-06531-4,
BBa_25S4REWH,10.1038/s41467-018-06531-4,
BBa_252P2FHZ,10.1038/s41467-018-06531-4,
BBa_25QHCX3A,10.1038/s41467-018-06531-4,
BBa_25BEF3HA,10.1038/s41467-018-06531-4,
BBa_25Y5TO57,10.1021/sb4001504,
BBa_25WES1BN,10.1021/sb4001504,
BBa_25GA1WJR,10.1002/anie.202315093,
BBa_2527WL5L,10.1128/mBio.00277-11,
BBa_25U3MCA6,10.1002/anie.202315093,
BBa_25L8FXYJ,10.1016/0378-1119(91,
BBa_2583KZEK,10.1016/0378-1119(92,
BBa_25DXVP8T,10.1021/cr100370n,
BBa_25NOD1M0,10.1073/pnas.0807760106,
BBa_25GPVY52,10.1016/j.chom.2017.11.001,
BBa_252NMFF2,10.1002/anie.202315093,
BBa_25X8CCXX,10.1002/anie.202315093,
BBa_25BNN29U,10.1002/anie.202315093,
BBa_25XLUBH5,10.1002/anie.202315093,
BBa_25FMVXM8,10.1093/nar/gkx567,
BBa_25Z9YQ13,10.1016/j.biomate,
BBa_250HXDQD,10.1038/s42003-024-06988-8,
BBa_25PJ74PH,10.1021/acscatal.1c05334,
BBa_25HC9783,10.1021/acscatal.1c05334,
BBa_250ZQQXZ,10.1093/pnasnexus/pgae572,
BBa_258IK945,10.1021/acscatal.1c05334,
BBa_25K8S57E,10.1093/hr/uhad184,
BBa_2574LG29,10.1002/anie.202315093,
BBa_25TZ5E5N,10.1002/anie.202315093,
BBa_25XR6K4A,10.1002/anie.202315093,
BBa_25T59PT9,10.1126/sciadv.abb9484,
BBa_25SVV9PF,10.1002/anie.202315093,
BBa_25AVUVUN,10.1002/anie.202315093,
BBa_25NWQLGH,10.1002/anie.202315093,
BBa_25BH5MBN,10.1126/sciadv.abb9484,
BBa_256TJHUB,10.1002/anie.202315093,
BBa_25OTH2PN,10.1002/anie.202315093,
BBa_25NCPY01,10.1002/anie.202315093,
BBa_25MDH0S3,10.1038/s41596-024-01003-0,
BBa_25R2L2YD,10.1038/s41467-025-61952-2,
BBa_255G11B4,10.1016/j.chempr.2020.07.013,
BBa_2541YNCN,10.1002/anie.202315093,
BBa_25LSICU8,10.1038/s41467-022-33111-4,
BBa_25INGLE9,10.1002/anie.202315093,
BBa_25BG37VT,10.1002/anie.202315093,
BBa_25LOTR0Y,10.1002/anie.202315093,
BBa_25ZQBVLG,10.1021/acscatal.1c05334,
BBa_25L4N2FZ,10.1002/anie.202315093,
BBa_25YHYD0N,10.1002/anie.202315093,
BBa_253GCUI6,10.1002/anie.202315093,
BBa_25X6SU37,10.1002/anie.202315093,
BBa_25O7TKCI,10.1002/anie.202315093,
BBa_25BUYJJ7,10.1002/anie.202315093,
BBa_25S6EMS2,10.1016/S0076-6879(05,
BBa_25K4HQ1F,10.1093/emboj/18.21.6017,
BBa_25MOGH5T,10.1093/emboj/18.21.6017,
BBa_257B3JOD,10.1093/emboj/18.21.6017,
BBa_25A2S0WD,10.1002/j.1460-2075.1994.tb06948.x,
BBa_251VYGI3,10.1016/s0003-9861(02,
BBa_25HF7SJV,10.1038/s41467-025-62050-z,
BBa_258OGN37,10.1038/s41467-025-62050-z,
BBa_258E12UP,10.1038/s41467-025-62050-z,
BBa_25WLDPD7,10.1038/s41467-025-62050-z,
BBa_25U25LNM,10.1038/s41467-025-62050-z,
BBa_25U6VVCB,10.1073/pnas.75.4.1783,
BBa_25O3TDLJ,10.1073/pnas.75.4.1783,
BBa_25JTK8OZ,10.1016/j.jbiotec.2004.10.002,
BBa_25IL93BZ,10.1111/j.1574-6976.1996.tb00251.x,
BBa_252UL40N,10.1002/anie.202315093,
BBa_259WRPM0,10.1038/s41467-022-33111-4,
BBa_25QIIBEZ,10.1038/s41467-022-33111-4,
BBa_25DRMK5X,10.1016/j.pep.2011.03.008,
BBa_25TJN7KO,10.1016/j.addr.2012.09.039,
BBa_256MFKCF,10.1021/jacs.5b09457,
BBa_256MFKCF,10.1016/S1074-5521(99,
BBa_25A4GGFI,10.1021/jacs.5b09457,
BBa_25A4GGFI,10.1016/S1074-5521(99,
BBa_25LJ4TBD,10.1021/jacs.5b09457,
BBa_25LJ4TBD,10.1016/S1074-5521(99,
BBa_25CMOWJP,10.1021/jacs.5b09457,
BBa_25CMOWJP,10.1016/S1074-5521(99,
BBa_259H9ZPU,10.1038/s41467-020-15272-2,
BBa_25YZWH1A,10.1038/s41467-020-15272-2,
BBa_25XF4HZ5,10.1038/s41467-022-28163-5,
BBa_25RFWS4Y,10.1038/s41467-022-28163-5,
BBa_25JQ9AAK,10.1210/en.2003-1150,
BBa_25PE4ZHE,10.1038/s41467-022-28656-3(inspiration,
BBa_25PE4ZHE,10.1038/s41596-024-01003-0(DNA,
BBa_257OJQ37,10.1038/s41596-024-01003-0,
BBa_25VNJRC2,10.1016/j.bbrc.2018.10.024,
BBa_25VNJRC2,10.1007/s11033-020-05772-1,
BBa_25VNJRC2,10.1093/infdis/jiz092,
BBa_25VNJRC2,10.1002/cti2.1066,
BBa_255OS7XS,10.1073/pnas.2207680120,
BBa_25XDHTLG,10.1073/pnas.2207680120,
BBa_255UIP5E,10.1038/s41467-022-28656-3,
BBa_25BR9HIC,10.1038/s41467-022-28656-3,
BBa_258S7Y8Z,10.1038/s41467-022-28656-3,
BBa_25KSQU5S,10.1038/s41467-022-28656-3,
BBa_2563XTDE,10.1038/s41467-022-28656-3,
BBa_25G3NYZY,10.1038/s41467-022-28656-3,
BBa_25HQ5BWE,10.1093/nar/gkac159,
BBa_25HQ5BWE,10.1093/nar/gkac159,
BBa_25SHXVIL,10.1016/j.eng.2018.11.029,
BBa_25H5I8I3,10.1016/j.eng.2018.11.029,
BBa_25V7R75F,10.1099/mic.0.000446,
BBa_2556WIOA,10.1021/acs.jctc.0c00801,
BBa_25MOL58Z,10.1016/j.eng.2018.11.029,
BBa_252WT3W0,10.1021/jacs.5b09457,
BBa_252WT3W0,10.1016/S1074-5521(99,
BBa_25FOTA70,10.1021/jacs.5b09457,
BBa_25FOTA70,10.1016/S1074-5521(99,
BBa_25VD3T7D,10.1038/nbt850,
BBa_25KL9UC2,10.1021/acsnano.9b03140,
BBa_25NSVMV1,10.1021/acs.biochem.6b00294,
BBa_25W7WIJF,10.1038/s41467-018-04227-3,
BBa_25SD6973,10.1038/s41467-018-04227-3,
BBa_2568YYAP,10.1038/s41419-021-04468-z,
BBa_25RCCSCJ,10.1038/s41419-021-04468-z,
BBa_25ZBH023,10.1038/s41419-021-04468-z,
BBa_25W20DZX,10.1038/s41419-021-04468-z,
BBa_250ACSEU,10.1016/j.snb.2017.07.068,
BBa_250ACSEU,10.1021/acssynbio.0c00206,
BBa_25Y3LCN6,10.1016/j.snb.2017.07.068,
BBa_25Y3LCN6,10.1021/acssynbio.0c00206,
BBa_25UGTEOC,10.1021/jacs.5b09457,
BBa_25UGTEOC,10.1016/S1074-5521(99,
BBa_253GL9BB,10.1021/jacs.5b09457,
BBa_253GL9BB,10.1016/S1074-5521(99,
BBa_25PZO6CQ,10.1021/jacs.5b09457,
BBa_25PZO6CQ,10.1016/S1074-5521(99,
BBa_254H4THH,10.1021/jacs.5b09457,
BBa_254H4THH,10.1016/S1074-5521(99,
BBa_25RXC21I,10.1021/jacs.5b09457,
BBa_25RXC21I,10.1016/S1074-5521(99,
BBa_2575KDCX,10.1021/jacs.5b09457,
BBa_2575KDCX,10.1016/S1074-5521(99,
BBa_25KXBSBW,10.1038/s41467-021-21654-x,
BBa_25E0298S,10.1021/jacs.5b09457,
BBa_25E0298S,10.1016/S1074-5521(99,
BBa_25K60NHZ,10.1021/jacs.5b09457,
BBa_25K60NHZ,10.1016/S1074-5521(99,
BBa_257XH7NK,10.1021/jacs.5b09457,
BBa_257XH7NK,10.1016/S1074-5521(99,
BBa_25FGBUF7,10.1021/jacs.5b09457,
BBa_25FGBUF7,10.1016/S1074-5521(99,
BBa_25DEXSVW,10.1021/jacs.5b09457,
BBa_25DEXSVW,10.1016/S1074-5521(99,
BBa_25CAIDE6,10.1021/jacs.5b09457,
BBa_25CAIDE6,10.1016/S1074-5521(99,
BBa_250H68VU,10.1021/jacs.5b09457,
BBa_250H68VU,10.1016/S1074-5521(99,
BBa_25H4EF2B,10.1021/jacs.5b09457,
BBa_25H4EF2B,10.1016/S1074-5521(99,
BBa_25GA1ANY,10.1021/jacs.5b09457,
BBa_25GA1ANY,10.1016/S1074-5521(99,
BBa_25W65NDQ,10.1021/jacs.5b09457,
BBa_25W65NDQ,10.1016/S1074-5521(99,
BBa_25KB99CY,10.1021/jacs.5b09457,
BBa_25KB99CY,10.1016/S1074-5521(99,
BBa_252U9PMV,10.1021/jacs.5b09457,
BBa_252U9PMV,10.1016/S1074-5521(99,
BBa_2597J1ZB,10.1021/jacs.5b09457,
BBa_2597J1ZB,10.1016/S1074-5521(99,
BBa_252S9J7D,10.1021/jacs.5b09457,
BBa_252S9J7D,10.1016/S1074-5521(99,
BBa_25E4ALCL,10.1021/jacs.5b09457,
BBa_25E4ALCL,10.1016/S1074-5521(99,
BBa_2563URTU,10.1021/jacs.5b09457,
BBa_2563URTU,10.1016/S1074-5521(99,
BBa_25BX300S,10.1021/jacs.5b09457,
BBa_25BX300S,10.1016/S1074-5521(99,
