id,geo_city,country,weight,rep_patent,lat,lon
6u581r51z1n471b5n3g3z3i5d126e6j7041t3q,"Atlanta, GA",US,0.125,US8871016,33.7544657,-84.3898151
6u581r51z1n471b5n3g3z3i5d126e6j7041t3q,"Clarksbury, MD",US,0.125,US8871016,,
6u581r51z1n471b5n3g3z3i5d126e6j7041t3q,"Laurel, MD",US,0.25,US8871016,39.0984317,-76.8485094
2jyb2m6z113g3mm2527j4n5u3w4su2g1e3v,Komae-shi,JP,0.3333333333333333,US8895712,35.6347642,139.5787343
2jyb2m6z113g3mm2527j4n5u3w4su2g1e3v,Yokohama-shi,JP,0.6666666666666666,US8895712,35.4503381,139.6343802
2i5m3k2r54305r1n6171o12386m1k635b3o1h4c,Kashiwa-shi,JP,0.75,US9175327,35.8676218,139.9756876
2i5m3k2r54305r1n6171o12386m1k635b3o1h4c,Tokyo,JP,0.25,US9175327,35.6768601,139.7638947
512s222u1e293365716d6f51136k4x731s5j5r5d,DARMSTADT,DE,0.14285714285714285,US8932839,49.872775,8.651177
512s222u1e293365716d6f51136k4x731s5j5r5d,FUSSGONHEIM,DE,0.14285714285714285,US8932839,49.4601777,8.2928057
512s222u1e293365716d6f51136k4x731s5j5r5d,TUBINGEN,DE,0.14285714285714285,US8932839,48.5203263,9.053596
512s222u1e293365716d6f51136k4x731s5j5r5d,STUTTGART,DE,0.42857142857142855,US8932839,48.7784485,9.1800132
512s222u1e293365716d6f51136k4x731s5j5r5d,ASPERG,DE,0.14285714285714285,US8932839,48.9058591,9.1350865
434u2g2i664r654s72175w6j2h3x6f5k3y515z46,"Medford, MA",US,0.3333333333333333,US9074302,42.4184296,-71.1061639
434u2g2i664r654s72175w6j2h3x6f5k3y515z46,"Wilmington, MA",US,0.3333333333333333,US9074302,42.5464828,-71.1736669
434u2g2i664r654s72175w6j2h3x6f5k3y515z46,"Concord, MA",US,0.3333333333333333,US9074302,42.4605189,-71.3488963
52284g4n296u312a3p4o1y4i4v5n455h4e404mf,"Chicago, IL",US,0.375,US8063047,41.8755616,-87.6244212
52284g4n296u312a3p4o1y4i4v5n455h4e404mf,Strasbourg,FR,0.125,US8063047,48.584614,7.7507127
52284g4n296u312a3p4o1y4i4v5n455h4e404mf,Eschau,FR,0.125,US8063047,48.4856711,7.7153003
52284g4n296u312a3p4o1y4i4v5n455h4e404mf,Illkirch,FR,0.125,US8063047,48.5299117,7.7113254
52284g4n296u312a3p4o1y4i4v5n455h4e404mf,"San Diego, CA",US,0.125,US8063047,32.7174202,-117.162772
52284g4n296u312a3p4o1y4i4v5n455h4e404mf,Guangzhou,CN,0.125,US8063047,23.1288454,113.2590064
6w5ry3o3t331j421w1d5t124356631635k2x49,"NEW YORK, NY",US,0.3333333333333333,US8790709,40.7127281,-74.0060152
6w5ry3o3t331j421w1d5t124356631635k2x49,"BROOKLYN, NY",US,0.3333333333333333,US8790709,40.6526006,-73.9497211
6w5ry3o3t331j421w1d5t124356631635k2x49,"NEWTON, CT",US,0.3333333333333333,US8790709,41.354918,-73.0093842
3k3j2c5a4ry5i5n65y2a4l50406p43681e5r3i,Auckland,NZ,1.0,US9365868,-36.852095,174.7631803
5sp5t571g5w5k4a24z212od2b21x5t3v2u62,"Lexington, MA",US,0.25,US8637452,42.4473175,-71.2245003
5sp5t571g5w5k4a24z212od2b21x5t3v2u62,"Cambridge, MA",US,0.25,US8637452,42.3656347,-71.1040018
5sp5t571g5w5k4a24z212od2b21x5t3v2u62,"Irvine, CA",US,0.25,US8637452,33.6856969,-117.825981
5sp5t571g5w5k4a24z212od2b21x5t3v2u62,Linkoping,SE,0.25,US8637452,58.4098135,15.6245252
492z6g4h3x6n3s393t2x2n3b3h5c4k563h15g5x,"San Francisco, CA",US,1.0,US9361427,37.7879363,-122.4075201
d6v4n285f3r365b1f3151f5w4j5c5t3z2q3n4i,"Gaithersburg, MD",US,0.125,US9732337,39.1399187,-77.1929215
d6v4n285f3r365b1f3151f5w4j5c5t3z2q3n4i,"Cary, NC",US,0.125,US9732337,35.7882893,-78.7812081
d6v4n285f3r365b1f3151f5w4j5c5t3z2q3n4i,"Frederick, MD",US,0.375,US9732337,39.415779,-77.4127562
d6v4n285f3r365b1f3151f5w4j5c5t3z2q3n4i,"Goleta, CA",US,0.125,US9732337,34.4358295,-119.8276389
d6v4n285f3r365b1f3151f5w4j5c5t3z2q3n4i,"Niskayuna, NY",US,0.125,US9732337,42.8154056,-73.8928774
d6v4n285f3r365b1f3151f5w4j5c5t3z2q3n4i,"Santa Barbara, CA",US,0.125,US9732337,34.4221319,-119.702667
3ym3e2z4j4wwf3mn29495w6c3s48z2cc1j,"Pasadena, CA",US,0.6666666666666666,US8158595,34.1476507,-118.144155
3ym3e2z4j4wwf3mn29495w6c3s48z2cc1j,"San Gabriel, CA",US,0.3333333333333333,US8158595,34.0990995,-118.1085554
1wu59z6495g6z384r6c275o1gw6m5qp,"Oak Ridge, TN",US,0.5,US9011735,36.0103562,-84.2696449
1wu59z6495g6z384r6c275o1gw6m5qp,"Knoxville, TN",US,0.5,US9011735,35.9603948,-83.9210261
3d6lt1y6y4s4p5m24i63v3g64v95t6u3m,"Cambridge, MA",US,0.2857142857142857,US9297796,42.3656347,-71.1040018
3d6lt1y6y4s4p5m24i63v3g64v95t6u3m,"Needham, MA",US,0.14285714285714285,US9297796,42.2802645,-71.2360624
3d6lt1y6y4s4p5m24i63v3g64v95t6u3m,"Somerville, MA",US,0.42857142857142855,US9297796,42.3875968,-71.0994968
3d6lt1y6y4s4p5m24i63v3g64v95t6u3m,"Lexington, MA",US,0.14285714285714285,US9297796,42.4473175,-71.2245003
315n60141z23272c3i5x1pp6f5j3k37203z4b6d,"Cambridge, MA",US,0.5,US9499592,42.3656347,-71.1040018
315n60141z23272c3i5x1pp6f5j3k37203z4b6d,"Brookline, MA",US,0.5,US9499592,42.332918,-71.1187829
w4r4y234e3t3j6i2y69321z4t5n2u664n693c5a,"San Francisco, CA",US,0.5,US9301950,37.7879363,-122.4075201
w4r4y234e3t3j6i2y69321z4t5n2u664n693c5a,"Philadelphia, PA",US,0.5,US9301950,39.9527237,-75.1635262
313f6s293uu6h374e182o6i1l3l3z6k403k445x,Ottawa,CA,1.0,US9045729,45.4208777,-75.6901106
4t1t03fu4v4275b3z295f306281k5r144us,"Austin, TX",US,0.5,US8940394,30.2711286,-97.7436995
4t1t03fu4v4275b3z295f306281k5r144us,Salamanca Province,ES,0.5,US8940394,39.1669005,-0.2417807
5d4y582v2026w63m2j4w181ad5l2b1o3d646q,"Emeryville, CA",US,1.0,US8685737,37.8314089,-122.2865266
2m4k1y6f6q2k464h3f6p6d6418515f2r3r702y6v,"Los Altos, CA",US,0.5,US9187727,37.3790629,-122.116578
2m4k1y6f6q2k464h3f6p6d6418515f2r3r702y6v,"Merion Station, PA",US,0.5,US9187727,39.9981758,-75.2513256
113f525a19g133b45551u2v2n5v564z7226284b,"Bowie, MD",US,0.3333333333333333,US8952192,39.0080601,-76.7797899
113f525a19g133b45551u2v2n5v564z7226284b,"Annapolis, MD",US,0.16666666666666666,US8952192,38.9786401,-76.492786
113f525a19g133b45551u2v2n5v564z7226284b,"Bethesda, MD",US,0.16666666666666666,US8952192,38.9812726,-77.1233587
113f525a19g133b45551u2v2n5v564z7226284b,"Silver Spring, MD",US,0.16666666666666666,US8952192,38.9997621,-77.0240371
113f525a19g133b45551u2v2n5v564z7226284b,"Baltimore, MD",US,0.16666666666666666,US8952192,39.2908816,-76.610759
1d2g5qje1mj623no1k613e5y5m41633i376q,Berlin,DE,0.2,US9175270,52.5173885,13.3951309
1d2g5qje1mj623no1k613e5y5m41633i376q,Vallegue,FR,0.2,US9175270,43.424481,1.7554201
1d2g5qje1mj623no1k613e5y5m41633i376q,Vernet,FR,0.2,US9175270,43.427298,1.420436
1d2g5qje1mj623no1k613e5y5m41633i376q,Castanet,FR,0.2,US9175270,43.9743,2.02887
1d2g5qje1mj623no1k613e5y5m41633i376q,Leuven,BE,0.2,US9175270,50.879202,4.7011675
ie732p5z3w05x135d5u82gf2w134p355p,"Englewood, NJ",US,0.3333333333333333,US9481910,40.8929329,-73.9726508
ie732p5z3w05x135d5u82gf2w134p355p,"New York, NY",US,0.6666666666666666,US9481910,40.7127281,-74.0060152
4k5z5t4he91y6lp87561h2h3z4441174v38,Centros,SG,1.0,US8809017,1.3037717,103.7919242
j2u5a591g554m4p2ix4n574c2p696q4a254l6s,Ramot Hashavim,IL,0.3333333333333333,US9034609,32.1661738,34.8860426
j2u5a591g554m4p2ix4n574c2p696q4a254l6s,Rehovot,IL,0.3333333333333333,US9034609,31.8952532,34.8105616
j2u5a591g554m4p2ix4n574c2p696q4a254l6s,Ashdod,IL,0.3333333333333333,US9034609,31.7977314,34.6529922
2a30sp3ko2y1np2p333bsd4e8a3i2r3q,Kfar-Saba,IL,0.3333333333333333,US9410131,32.1773471,34.907459
2a30sp3ko2y1np2p333bsd4e8a3i2r3q,Rehovot,IL,0.6666666666666666,US9410131,31.8952532,34.8105616
4i3v2e6n1z4l6kzo373x1q2fx5g572n6y5821,"BOSTON, MA",US,0.2,US8062878,42.3588336,-71.0578303
4i3v2e6n1z4l6kzo373x1q2fx5g572n6y5821,"CAMBRIDGE, MA",US,0.4,US8062878,42.3656347,-71.1040018
4i3v2e6n1z4l6kzo373x1q2fx5g572n6y5821,"WINCHESTER, MA",US,0.2,US8062878,42.4523178,-71.1369982
4i3v2e6n1z4l6kzo373x1q2fx5g572n6y5821,"WORCESTER, MA",US,0.2,US8062878,42.2625621,-71.8018877
38586f307f1971d4s2g5w30314y2w1q2t1v58,"Oak Ridge, TN",US,0.6666666666666666,US8944083,36.0103562,-84.2696449
38586f307f1971d4s2g5w30314y2w1q2t1v58,"Knoxville, TN",US,0.3333333333333333,US8944083,35.9603948,-83.9210261
70181f5c2r1p621b544o6x1i1a1314u334932i,"Princeton, NJ",US,0.2,US8980899,40.3496953,-74.6597376
70181f5c2r1p621b544o6x1i1a1314u334932i,"San Francisco, CA",US,0.6,US8980899,37.7879363,-122.4075201
70181f5c2r1p621b544o6x1i1a1314u334932i,"Redwood City, CA",US,0.2,US8980899,37.4863239,-122.232523
5n565fej4c17q4o2114695q2z5d353c5p3r67,"Chicago, IL",US,0.8571428571428571,US9415392,41.8755616,-87.6244212
5n565fej4c17q4o2114695q2z5d353c5p3r67,"Cambridge, MA",US,0.14285714285714285,US9415392,42.3656347,-71.1040018
64f6v5c3j5z255n505x1u1w6s3h6f5a1du4e3j,Rehovot,IL,0.75,US9267142,31.8952532,34.8105616
64f6v5c3j5z255n505x1u1w6s3h6f5a1du4e3j,Tel-Aviv,IL,0.25,US9267142,32.0852997,34.7818064
3s16306x1a5t582o6f1o6o3h6h4l3x483e426e53,"Newton, MA",US,0.5,US9697460,42.3300435,-71.194862
3s16306x1a5t582o6f1o6o3h6h4l3x483e426e53,"Cambridge, MA",US,0.5,US9697460,42.3656347,-71.1040018
19632jl3j4h106r5k561t3dy364f172m5c1e68,"Los Angeles, CA",US,0.6666666666666666,US9187774,34.0536909,-118.242766
19632jl3j4h106r5k561t3dy364f172m5c1e68,"Minneapolis, MN",US,0.3333333333333333,US9187774,44.9772995,-93.2654692
532n2e10331z1h5h2b5f6r1v1756416e696t5x55,"Boston, MA",US,0.3333333333333333,US9506167,42.3588336,-71.0578303
532n2e10331z1h5h2b5f6r1v1756416e696t5x55,"Belmont, MA",US,0.3333333333333333,US9506167,42.3959296,-71.1786655
532n2e10331z1h5h2b5f6r1v1756416e696t5x55,"Concord, MA",US,0.3333333333333333,US9506167,42.4605189,-71.3488963
2x25412240f474s76o1h4n5x666s5an3a6y4q,"Newton, MA",US,0.5,US9284562,42.3300435,-71.194862
2x25412240f474s76o1h4n5x666s5an3a6y4q,"Charlestown, MA",US,0.5,US9284562,42.3778749,-71.0619957
3ti2v253i3aj4c712k3w1n4g4h2n3o102w3qx,"Concord, MA",US,0.5,US9603971,42.4605189,-71.3488963
3ti2v253i3aj4c712k3w1n4g4h2n3o102w3qx,"Melrose, MA",US,0.5,US9603971,42.4564323,-71.064182
4445k3pj186q2q6i2r4f466z53331m3y356d4c,"Ann Arbor, MI",US,1.0,US8906685,42.2813722,-83.7484616
1q1m634855k153wf6z514p5voi2l704f1c1y,Heidelberg,DE,0.3333333333333333,US9551035,49.4093582,8.694724
1q1m634855k153wf6z514p5voi2l704f1c1y,Wiesloch,DE,0.3333333333333333,US9551035,49.2942599,8.698707
1q1m634855k153wf6z514p5voi2l704f1c1y,Chislehurst,GB,0.3333333333333333,US9551035,51.4115718,0.0769545
2q2g6ino1z615q4d1za2aw3h5k2t3m3p3f16,Wako-shi,JP,1.0,US8697655,35.7817053,139.6058692
m5w2xn5r464l29s565t653y2p4m1n572t6k30,"Cambridge, MA",US,0.25,US9238206,42.3656347,-71.1040018
m5w2xn5r464l29s565t653y2p4m1n572t6k30,"Bolton, MA",US,0.25,US9238206,42.4342336,-71.6097744
m5w2xn5r464l29s565t653y2p4m1n572t6k30,"San Francisco, CA",US,0.25,US9238206,37.7879363,-122.4075201
m5w2xn5r464l29s565t653y2p4m1n572t6k30,Frankfurt,DE,0.25,US9238206,50.1106444,8.6820917
2z4e6a2s50703n2141u67714v2z1v52ab483s,"Medford, MA",US,0.25,US8187616,42.4184296,-71.1061639
2z4e6a2s50703n2141u67714v2z1v52ab483s,"Southborough, MA",US,0.25,US8187616,42.3056501,-71.5245087
2z4e6a2s50703n2141u67714v2z1v52ab483s,"Wilmington, MA",US,0.25,US8187616,42.5464828,-71.1736669
2z4e6a2s50703n2141u67714v2z1v52ab483s,"Concord, MA",US,0.25,US8187616,42.4605189,-71.3488963
1446a83ol2g493y263q6f1k5n2c366k2124k,'s-Gravenhage,NL,0.25,US9109214,52.0799838,4.3113461
1446a83ol2g493y263q6f1k5n2c366k2124k,Utrecht,NL,0.25,US9109214,52.0907006,5.1215634
1446a83ol2g493y263q6f1k5n2c366k2124k,Delft,NL,0.25,US9109214,51.9994572,4.3627245
1446a83ol2g493y263q6f1k5n2c366k2124k,Berkel En Rodenrijs,NL,0.25,US9109214,51.9914412,4.4739077
2x6r3w1i6h261k4d3ya142e6w1j6g6a312kc3,"Champaign, IL",US,0.25,US9624517,40.1164841,-88.2430932
2x6r3w1i6h261k4d3ya142e6w1j6g6a312kc3,"Urbana, IL",US,0.25,US9624517,40.1117174,-88.207301
2x6r3w1i6h261k4d3ya142e6w1j6g6a312kc3,"Peoria, IL",US,0.25,US9624517,40.6938609,-89.5891008
2x6r3w1i6h261k4d3ya142e6w1j6g6a312kc3,"Normal, IL",US,0.25,US9624517,40.5092961,-88.9843937
3y2m476d5k4d5a443v6i5b1w3l1o5k6i2a4a1g1j,Wuxi,CN,1.0,US8722364,31.5776626,120.2952752
3nu512r5x2f382g3g3a3m1m5i734m73663k294t,Edinburgh,GB,0.6666666666666666,US8759104,55.9533456,-3.1883749
3nu512r5x2f382g3g3a3m1m5i734m73663k294t,Poznan,PL,0.3333333333333333,US8759104,52.4082663,16.9335199
663le432l61453v3m2t4ez5x4l3y1x4z4u5l1q,"San Diego, CA",US,0.25,US9018013,32.7174202,-117.162772
663le432l61453v3m2t4ez5x4l3y1x4z4u5l1q,"Coronado, CA",US,0.25,US9018013,32.6915199,-117.1766947
663le432l61453v3m2t4ez5x4l3y1x4z4u5l1q,"Carslbad, CA",US,0.25,US9018013,,
663le432l61453v3m2t4ez5x4l3y1x4z4u5l1q,"Lakeside, CA",US,0.25,US9018013,32.8503194,-116.8960084
2n495f523y5q5t4h703p3u3k3z4f686z068a48,"Ann Arbor, MI",US,1.0,US9244057,42.2813722,-83.7484616
4e4t6q38o6y1l3tv5g3zs43426f216k5j4p,"Lexington, KY",US,0.6666666666666666,US9402875,38.0464066,-84.4970393
4e4t6q38o6y1l3tv5g3zs43426f216k5j4p,"Nicholasville, KY",US,0.3333333333333333,US9402875,37.8806341,-84.5729961
1h10i50166h55556g4r1c1s4e4e301h3v73373o,"Jamaica Plain, MA",US,0.5,US9469861,42.3116046,-71.1143838
1h10i50166h55556g4r1c1s4e4e301h3v73373o,"San Francisco, CA",US,0.5,US9469861,37.7879363,-122.4075201
6j735u3qu34121k186e6t1z1n143b4f2r4vb19,"Baltimore, MD",US,0.75,US9139588,39.2908816,-76.610759
6j735u3qu34121k186e6t1z1n143b4f2r4vb19,"Dexter, OR",US,0.25,US9139588,43.9159144,-122.8221436
33364o1z66135o425q6w5i6v6y4b61583h5y22s,"Downingtown, PA",US,0.25,US9133436,40.0064958,-75.7032742
33364o1z66135o425q6w5i6v6y4b61583h5y22s,"Philadelphia, PA",US,0.25,US9133436,39.9527237,-75.1635262
33364o1z66135o425q6w5i6v6y4b61583h5y22s,"Merion Station, PA",US,0.25,US9133436,39.9981758,-75.2513256
33364o1z66135o425q6w5i6v6y4b61583h5y22s,"Cherry Hill, NJ",US,0.25,US9133436,39.9348351,-75.0307264
5l1o3i5c6u1s32393b4p2b1v6c3a371a1b5b206x,"Boulder, CO",US,0.6666666666666666,US8883464,40.0149856,-105.270545
5l1o3i5c6u1s32393b4p2b1v6c3a371a1b5b206x,"Denver, CO",US,0.3333333333333333,US8883464,39.7392364,-104.984862
5xh3c1z1x2x195f30704m1m5m6w1k4d45z1l47,"Cambridge, MA",US,0.3333333333333333,US8835138,42.3656347,-71.1040018
5xh3c1z1x2x195f30704m1m5m6w1k4d45z1l47,"San Francisco, CA",US,0.3333333333333333,US8835138,37.7879363,-122.4075201
5xh3c1z1x2x195f30704m1m5m6w1k4d45z1l47,"Milton, MA",US,0.3333333333333333,US8835138,42.2501425,-71.065573
573n5i1g71m3k4a4yc686731p542h6ch6638,"Durham, NC",US,1.0,US8178495,35.996653,-78.9018053
3yl1p712r3pep1mh5x2g6s6z1lz71133b32,Daejeon,KR,1.0,US9130230,36.3497007,127.3849016
3p4705l1o331bx1v1x4p152w5v2c255e3z7124,"Baltimore, MD",US,1.0,US9545772,39.2908816,-76.610759
4v3256m5l296z6e3f5l594t4g3h352l3r1g6n5p,Heidelberg,DE,0.25,US9388437,49.4093582,8.694724
4v3256m5l296z6e3f5l594t4g3h352l3r1g6n5p,Landskrona,SE,0.125,US9388437,55.8698007,12.8296734
4v3256m5l296z6e3f5l594t4g3h352l3r1g6n5p,Bfaerred,SE,0.125,US9388437,,
4v3256m5l296z6e3f5l594t4g3h352l3r1g6n5p,Preston,GB,0.125,US9388437,53.7593363,-2.6992717
4v3256m5l296z6e3f5l594t4g3h352l3r1g6n5p,Redbourne,GB,0.125,US9388437,53.4873185,-0.5357835
4v3256m5l296z6e3f5l594t4g3h352l3r1g6n5p,Buckinghamshire,GB,0.125,US9388437,51.840894,-0.8998074
4v3256m5l296z6e3f5l594t4g3h352l3r1g6n5p,Harpenden,GB,0.125,US9388437,51.8145103,-0.3549311
6e1s322n311ux2m2b50134p2n2l1l6d6gy5i3,"Gainsville, FL",US,0.2,US9322043,29.6194176,-82.3601179
6e1s322n311ux2m2b50134p2n2l1l6d6gy5i3,"Raleigh, NC",US,0.2,US9322043,35.7803977,-78.6390989
6e1s322n311ux2m2b50134p2n2l1l6d6gy5i3,"Archer, FL",US,0.2,US9322043,29.5299677,-82.5189969
6e1s322n311ux2m2b50134p2n2l1l6d6gy5i3,"Gainesville, FL",US,0.4,US9322043,29.6519684,-82.3249846
6l102d6r3l501j5c3j6u5a5i3m3j1ia5s185472,"Chandler, AZ",US,0.3333333333333333,US8748192,33.3062031,-111.841185
6l102d6r3l501j5c3j6u5a5i3m3j1ia5s185472,"Phoenix, AZ",US,0.16666666666666666,US8748192,33.4484367,-112.074141
6l102d6r3l501j5c3j6u5a5i3m3j1ia5s185472,Harbin,CN,0.16666666666666666,US8748192,45.7593633,126.6276177
6l102d6r3l501j5c3j6u5a5i3m3j1ia5s185472,"Gilbert, AZ",US,0.16666666666666666,US8748192,33.3527632,-111.789037
6l102d6r3l501j5c3j6u5a5i3m3j1ia5s185472,"Tempe, AZ",US,0.16666666666666666,US8748192,33.4255117,-111.940016
6w50i4ii3q1m623i6i2z43365rh11551o222k,"Pasadena, CA",US,0.6666666666666666,US8367815,34.1476507,-118.144155
6w50i4ii3q1m623i6i2z43365rh11551o222k,"San Gabriel, CA",US,0.3333333333333333,US8367815,34.0990995,-118.1085554
z54422l1s5rl5or5v1c1y582r4k633h1x1z5e,Zurich,CH,0.6,US8546145,47.3744489,8.5410422
z54422l1s5rl5or5v1c1y582r4k633h1x1z5e,Winterthur,CH,0.2,US8546145,47.4991723,8.7291498
z54422l1s5rl5or5v1c1y582r4k633h1x1z5e,Frauenfeld,CH,0.2,US8546145,47.5561915,8.8963347
254k5d1h4v5h6tu2q5t294z106um4r2o6232v,"Buellton, CA",US,0.5,US9061079,34.6134727,-120.193669
254k5d1h4v5h6tu2q5t294z106um4r2o6232v,"Santa Barbara, CA",US,0.5,US9061079,34.4221319,-119.702667
r611w2h5l4jv3f3l603w2m3w361t1t5l4x1yo,Ansan,KR,0.5,US8815263,37.3217152,126.8308604
r611w2h5l4jv3f3l603w2m3w361t1t5l4x1yo,"Madison, WI",US,0.5,US8815263,43.07469,-89.3841663
3f45e1d1226o2m423l4j4m1q4o3u6z694h205l,"Sapporo-shi, Hokkaido",JP,0.16666666666666666,US8981044,43.061936,141.3542924
3f45e1d1226o2m423l4j4m1q4o3u6z694h205l,Hokkaido,JP,0.6666666666666666,US8981044,43.4519831,142.8197834
3f45e1d1226o2m423l4j4m1q4o3u6z694h205l,Kyoto,JP,0.16666666666666666,US8981044,35.0115754,135.7681441
1z5iv1o1z3p6w3s726u3852a723k4t492a2j3t,"Charlestown, MA",US,0.16666666666666666,US9234227,42.3778749,-71.0619957
1z5iv1o1z3p6w3s726u3852a723k4t492a2j3t,"Natick, MA",US,0.16666666666666666,US9234227,42.2836393,-71.346996
1z5iv1o1z3p6w3s726u3852a723k4t492a2j3t,"Malden, MA",US,0.16666666666666666,US9234227,42.4268484,-71.0683741
1z5iv1o1z3p6w3s726u3852a723k4t492a2j3t,"Somerville, MA",US,0.16666666666666666,US9234227,42.3875968,-71.0994968
1z5iv1o1z3p6w3s726u3852a723k4t492a2j3t,"Arlington, MA",US,0.3333333333333333,US9234227,42.4153739,-71.1564428
2vi5v2474l131uh3q3j345e4x4g3k6j1h3h3f,"Rochelle, NY",US,0.3333333333333333,US9540412,40.9115386,-73.7826363
2vi5v2474l131uh3q3j345e4x4g3k6j1h3h3f,"New Rochelle, NY",US,0.3333333333333333,US9540412,40.9115386,-73.7826363
2vi5v2474l131uh3q3j345e4x4g3k6j1h3h3f,"Bronx, NY",US,0.3333333333333333,US9540412,40.8466508,-73.8785937
e4f632x696i2a71h4k2g1k503k254k3r3k1r2x,Daejeon,KR,1.0,US8895276,36.3497007,127.3849016
6fu4i4r2y1p231c11y731u5s312q4i3k5n2d5m,"Baltimore, MD",US,0.6666666666666666,US9057057,39.2908816,-76.610759
6fu4i4r2y1p231c11y731u5s312q4i3k5n2d5m,"Pondicherry, IN",US,0.3333333333333333,US9057057,11.9096506,79.8057346
36t5t48274t3n2l2b6y1s5m2z412r1q315x363t,"San Jose, CA",US,1.0,US8889851,37.3361663,-121.890591
j4gy1s3i5i5c3rz6o22d222x443g2a21t25,"Midland, MI",US,0.6666666666666666,US8986760,43.6155825,-84.2472117
j4gy1s3i5i5c3rz6o22d222x443g2a21t25,"Westfield, IN",US,0.16666666666666666,US8986760,40.0428151,-86.1274888
j4gy1s3i5i5c3rz6o22d222x443g2a21t25,"Grand Blanc, MI",US,0.16666666666666666,US8986760,42.9275277,-83.6299518
322q4du6ks2h3x3e6i1f6m163h6b2x1w2s1l3a,"Winchester, MA",US,0.3333333333333333,US8951776,42.4523178,-71.1369982
322q4du6ks2h3x3e6i1f6m163h6b2x1w2s1l3a,"Seatac, WA",US,0.3333333333333333,US8951776,47.4449086,-122.283084
322q4du6ks2h3x3e6i1f6m163h6b2x1w2s1l3a,"Cambridge, MA",US,0.3333333333333333,US8951776,42.3656347,-71.1040018
a391m5gi6o1d4l5b3h6k1d1u9551r1m2b2p18,Cambridge,GB,0.6666666666666666,US9228179,52.1975846,0.1391537
a391m5gi6o1d4l5b3h6k1d1u9551r1m2b2p18,London,GB,0.3333333333333333,US9228179,51.5074456,-0.1277653
2f6p5e6z1x5h5s2y6c4t5v43m2r5m5h54ou3k,Cambridge,GB,0.2,US7968287,52.1975846,0.1391537
2f6p5e6z1x5h5s2y6c4t5v43m2r5m5h54ou3k,Bolton,,0.2,US7968287,53.5782863,-2.4300367
2f6p5e6z1x5h5s2y6c4t5v43m2r5m5h54ou3k,Guilford,,0.2,US7968287,36.0875688,-79.7888515
2f6p5e6z1x5h5s2y6c4t5v43m2r5m5h54ou3k,Boston,,0.2,US7968287,42.3588336,-71.0578303
2f6p5e6z1x5h5s2y6c4t5v43m2r5m5h54ou3k,Paris,FR,0.2,US7968287,48.8534951,2.3483915
3g13486h173pd2s1q395q5j2p3s58333c5o28,"Durham, NC",US,1.0,US9482664,35.996653,-78.9018053
1a692n5t6z3w15v221k10284q295r3es6f5c4c,"Washington, DC",US,0.6666666666666666,US8926989,38.8950982,-77.0363849
1a692n5t6z3w15v221k10284q295r3es6f5c4c,"Potomac, MD",US,0.3333333333333333,US8926989,39.0180508,-77.1956331
3pk2my1518333j273261g1r4j2oz555s2s5u,"Concord, MA",US,0.5,US8986380,42.4605189,-71.3488963
3pk2my1518333j273261g1r4j2oz555s2s5u,Kolkata,IN,0.5,US8986380,22.5726459,88.3638953
136w1u376q5e61557069286i3ipw133n46c2c,Okinawa,JP,0.3333333333333333,US9137122,26.5707754,128.0255901
136w1u376q5e61557069286i3ipw133n46c2c,Tokyo,JP,0.6666666666666666,US9137122,35.6768601,139.7638947
262he4b541r5614306t6g2e33p367703t3a,Basel,CH,0.25,US9458509,47.5581077,7.5878261
262he4b541r5614306t6g2e33p367703t3a,"Newton, MA",US,0.25,US9458509,42.3300435,-71.194862
262he4b541r5614306t6g2e33p367703t3a,"Arlington, MA",US,0.25,US9458509,42.4153739,-71.1564428
262he4b541r5614306t6g2e33p367703t3a,"Malden, MA",US,0.25,US9458509,42.4268484,-71.0683741
6t5y4f4hf623y4i5l1y2a5c14b6p4e1d5k1ce,"Carlsbad, CA",US,0.3333333333333333,US9771576,33.1580933,-117.3505966
6t5y4f4hf623y4i5l1y2a5c14b6p4e1d5k1ce,"Rancho Sante Fe, CA",US,0.3333333333333333,US9771576,,
6t5y4f4hf623y4i5l1y2a5c14b6p4e1d5k1ce,"San Diego, CA",US,0.3333333333333333,US9771576,32.7174202,-117.162772
2h5l7305x4zki692v4o2j395z4q6d2612t2u,Seoul,KR,0.3333333333333333,US9505779,37.5666791,126.9782914
2h5l7305x4zki692v4o2j395z4q6d2612t2u,Daejeon,KR,0.3333333333333333,US9505779,36.3497007,127.3849016
2h5l7305x4zki692v4o2j395z4q6d2612t2u,Daegu,KR,0.3333333333333333,US9505779,35.8713,128.6018
633o2q4y6c3v3r512t1v3d5t1f2j52h113f3t5q,Montpellier Cedex 5,FR,0.5,US9689012,,
633o2q4y6c3v3r512t1v3d5t1f2j52h113f3t5q,"Ithaca, NY",US,0.5,US9689012,42.4374175,-76.5483724
3qw2ub4w4e5h36t32j6k3d1k2i6q135m91j,"Newton, MA",US,0.6666666666666666,US9187777,42.3300435,-71.194862
3qw2ub4w4e5h36t32j6k3d1k2i6q135m91j,"Cambridge, MA",US,0.3333333333333333,US9187777,42.3656347,-71.1040018
6i1s643y5d1c1t2op4r2h1b5g474p3v6p1g106a,"Baltimore, MD",US,1.0,US9347057,39.2908816,-76.610759
3l3h3u6f1n6d5o5w5j1b644m1k581n652a65366j,"Lakewood, CO",US,0.3333333333333333,US8993276,39.7085736,-105.0846694
