part_name,pmcid,doi,year
BBa_J23100,PMC4765996,10.1021/acschembio.5b00779,2015
BBa_K811000,PMC5264543,10.1021/sb400174s,2014
BBa_K811001,PMC5264543,10.1021/sb400174s,2014
BBa_K811002,PMC5264543,10.1021/sb400174s,2014
BBa_J61048,PMC4718764,10.1038/nchembio.1979,2015
BBa_E0840,PMC4618176,10.1038/ni.3268,2015
BBa_J23100,PMC4618176,10.1038/ni.3268,2015
BBa_J23119,PMC4845913,10.1007/978-1-4939-2687-9_23,2015
BBa_B0015,PMC4788411,10.1093/pcp/pcv160,2016
BBa_B0034,PMC4788411,10.1093/pcp/pcv160,2016
BBa_I712074,PMC4788411,10.1093/pcp/pcv160,2016
BBa_B0034,PMC4277749,10.1021/sb500047r,2014
BBa_E0020,PMC4277749,10.1021/sb500047r,2014
BBa_E0030,PMC4277749,10.1021/sb500047r,2014
BBa_E1010,PMC4277749,10.1021/sb500047r,2014
BBa_K314202,PMC4277749,10.1021/sb500047r,2014
BBa_K517002,PMC4277749,10.1021/sb500047r,2014
BBa_K519010,PMC4277749,10.1021/sb500047r,2014
BBa_K530000,PMC4277749,10.1021/sb500047r,2014
BBa_K530025,PMC4277749,10.1021/sb500047r,2014
BBa_K538000,PMC4277749,10.1021/sb500047r,2014
BBa_K538004,PMC4277749,10.1021/sb500047r,2014
BBa_K539119,PMC4277749,10.1021/sb500047r,2014
BBa_K541505,PMC4277749,10.1021/sb500047r,2014
BBa_K541506,PMC4277749,10.1021/sb500047r,2014
BBa_K542010,PMC4277749,10.1021/sb500047r,2014
BBa_K548000,PMC4277749,10.1021/sb500047r,2014
BBa_K577006,PMC4277749,10.1021/sb500047r,2014
BBa_K592100,PMC4277749,10.1021/sb500047r,2014
BBa_K648028,PMC4277749,10.1021/sb500047r,2014
BBa_K649001,PMC4277749,10.1021/sb500047r,2014
BBa_K654058,PMC4277749,10.1021/sb500047r,2014
BBa_K660004,PMC4277749,10.1021/sb500047r,2014
BBa_K808001,PMC4277749,10.1021/sb500047r,2014
BBa_K808003,PMC4277749,10.1021/sb500047r,2014
BBa_K808010,PMC4277749,10.1021/sb500047r,2014
BBa_K808013,PMC4277749,10.1021/sb500047r,2014
BBa_K808025,PMC4277749,10.1021/sb500047r,2014
BBa_K864100,PMC4277749,10.1021/sb500047r,2014
BBa_K875009,PMC4277749,10.1021/sb500047r,2014
BBa_K895006,PMC4277749,10.1021/sb500047r,2014
BBa_S05060,PMC4277749,10.1021/sb500047r,2014
BBa_B0015,PMC4272683,10.1016/j.chembiol.2014.10.008,2014
BBa_B0034,PMC4272683,10.1016/j.chembiol.2014.10.008,2014
BBa_C0062,PMC4272683,10.1016/j.chembiol.2014.10.008,2014
BBa_E0240,PMC4272683,10.1016/j.chembiol.2014.10.008,2014
BBa_K176009,PMC4272683,10.1016/j.chembiol.2014.10.008,2014
BBa_R0062,PMC4272683,10.1016/j.chembiol.2014.10.008,2014
BBa_B0015,PMC4675711,10.1093/dnares/dsv024,2015
BBa_B0020,PMC4675711,10.1093/dnares/dsv024,2015
BBa_B0032,PMC4675711,10.1093/dnares/dsv024,2015
BBa_B0053,PMC4675711,10.1093/dnares/dsv024,2015
BBa_B0062,PMC4675711,10.1093/dnares/dsv024,2015
BBa_B1006,PMC4675711,10.1093/dnares/dsv024,2015
BBa_E0040,PMC4675711,10.1093/dnares/dsv024,2015
BBa_E0240,PMC4675711,10.1093/dnares/dsv024,2015
BBa_G00101,PMC4650599,10.1038/srep10658,2015
BBa_B0034,PMC4609045,10.1186/s12934-015-0355-9,2015
BBa_J23104,PMC4499127,10.1093/nar/gkv499,2015
BBa_B0015,PMC4575469,10.1186/s13104-015-1425-0,2015
BBa_J23119,PMC4562711,10.1371/journal.pone.0137421,2015
BBa_B0015,PMC4554450,10.1002/mbo3.257,2015
BBa_J23100,PMC4561953,10.1038/srep13853,2015
BBa_J23100,PMC4559943,10.1186/s13068-015-0327-7,2015
BBa_J23119,PMC4534122,10.1186/s12934-015-0301-x,2015
BBa_J23100,PMC4522091,10.1186/s13068-015-0291-2,2015
BBa_J23102,PMC4522091,10.1186/s13068-015-0291-2,2015
BBa_J23105,PMC4522091,10.1186/s13068-015-0291-2,2015
BBa_J23106,PMC4522091,10.1186/s13068-015-0291-2,2015
BBa_J23118,PMC4522091,10.1186/s13068-015-0291-2,2015
BBa_B0015,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_B0032,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_B0034,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_E0040,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_E0240,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_E1010,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_I13507,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_I14032,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_I763007,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_J107010,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_J107012,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_J107100,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_J107101,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_J107102,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_J107103,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_J107104,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_J107105,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_J107106,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_J107107,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_J107108,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_J107109,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_J107110,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_J107111,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_J107120,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_J107121,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_J107122,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_J107123,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_J107124,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_J107125,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_J23100,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_J23101,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_J23102,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_J23104,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_J23105,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_J23106,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_J23110,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_J23114,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_J23116,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_J23117,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_J23118,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_J23119,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_J61002,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_K516032,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_R0011,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_R0051,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_R0061,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_S03119,PMC4444344,10.1371/journal.pone.0126264,2015
BBa_K274002,PMC4515103,10.1111/tpj.12781,2015
BBa_J23101,PMC4245323,10.1038/nmeth.3147,2014
BBa_J23119,PMC4245323,10.1038/nmeth.3147,2014
BBa_B0015,PMC4330358,10.1093/nar/gku1388,2015
BBa_E0840,PMC4330358,10.1093/nar/gku1388,2015
BBa_J04450,PMC4310746,10.1091/mbc.E14-06-1088,2015
BBa_I14018,PMC4373697,10.1371/journal.pone.0119487,2015
BBa_J61101,PMC4373697,10.1371/journal.pone.0119487,2015
BBa_E0020,PMC4378612,10.7554/eLife.03977.032,2015
BBa_B0034,PMC4336316,10.1371/journal.pone.0117202,2015
BBa_G1005,PMC4336316,10.1371/journal.pone.0117202,2015
BBa_J23104,PMC4336316,10.1371/journal.pone.0117202,2015
BBa_K1149010,PMC4336316,10.1371/journal.pone.0117202,2015
BBa_K1149051,PMC4336316,10.1371/journal.pone.0117202,2015
BBa_K1149052,PMC4336316,10.1371/journal.pone.0117202,2015
BBa_K608002,PMC4336316,10.1371/journal.pone.0117202,2015
BBa_K934001,PMC4336316,10.1371/journal.pone.0117202,2015
BBa_B1006,PMC4288209,10.1093/nar/gku971,2015
BBa_J23119,PMC4288209,10.1093/nar/gku971,2015
BBa_K117000,PMC4305986,10.1186/1752-0509-8-S5-S7,2014
BBa_J23101,PMC4299604,10.15252/msb.20145735,2014
BBa_B0032,PMC4299498,10.15252/msb.20145299,2014
BBa_B0034,PMC4299498,10.15252/msb.20145299,2014
BBa_J23105,PMC4299498,10.15252/msb.20145299,2014
BBa_J23109,PMC4299498,10.15252/msb.20145299,2014
BBa_J23119,PMC4299498,10.15252/msb.20145299,2014
BBa_J61039,PMC4299498,10.15252/msb.20145299,2014
BBa_I14034,PMC4176322,10.1093/nar/gku604,2014
BBa_J23119,PMC4279783,10.1186/s12934-014-0172-6,2014
BBa_B0015,PMC4132719,10.1093/nar/gku593,2014
BBa_E0840,PMC4132719,10.1093/nar/gku593,2014
BBa_J23119,PMC4277763,10.1021/sb500036q,2014
BBa_I746909,PMC4254613,10.1371/journal.pone.0113786,2014
BBa_B0040,PMC4236582,10.1186/1472-6750-14-84,2014
BBa_B1002,PMC4236582,10.1186/1472-6750-14-84,2014
BBa_B1006,PMC4236582,10.1186/1472-6750-14-84,2014
BBa_K259002,PMC4236582,10.1186/1472-6750-14-84,2014
BBa_J23103,PMC4225500,10.1186/1471-2180-13-262,2013
BBa_J23105,PMC4225500,10.1186/1471-2180-13-262,2013
BBa_K540000,PMC3523425,10.3791/4176,2012
BBa_J23119,PMC3922765,10.1038/nprot.2013.132,2013
BBa_J23101,PMC4177231,10.1186/1754-1611-7-29,2013
BBa_K823000,PMC4177231,10.1186/1754-1611-7-29,2013
BBa_K823001,PMC4177231,10.1186/1754-1611-7-29,2013
BBa_K823002,PMC4177231,10.1186/1754-1611-7-29,2013
BBa_K823003,PMC4177231,10.1186/1754-1611-7-29,2013
BBa_K823005,PMC4177231,10.1186/1754-1611-7-29,2013
BBa_K823015,PMC4177231,10.1186/1754-1611-7-29,2013
BBa_K823021,PMC4177231,10.1186/1754-1611-7-29,2013
BBa_K823022,PMC4177231,10.1186/1754-1611-7-29,2013
BBa_K823023,PMC4177231,10.1186/1754-1611-7-29,2013
BBa_K823025,PMC4177231,10.1186/1754-1611-7-29,2013
BBa_K823027,PMC4177231,10.1186/1754-1611-7-29,2013
BBa_K823034,PMC4177231,10.1186/1754-1611-7-29,2013
BBa_K823035,PMC4177231,10.1186/1754-1611-7-29,2013
BBa_K823036,PMC4177231,10.1186/1754-1611-7-29,2013
BBa_K823037,PMC4177231,10.1186/1754-1611-7-29,2013
BBa_K823038,PMC4177231,10.1186/1754-1611-7-29,2013
BBa_E0040,PMC4186888,10.1371/journal.pone.0109105,2014
BBa_K274200,PMC4203835,10.1371/journal.pone.0110852,2014
BBa_B0034,PMC3897159,10.1021/es401458s,2013
BBa_C0078,PMC3897159,10.1021/es401458s,2013
BBa_E0040,PMC3897159,10.1021/es401458s,2013
BBa_J23101,PMC4181335,10.3389/fbioe.2014.00040,2014
BBa_R0040,PMC4181335,10.3389/fbioe.2014.00040,2014
BBa_B0014,PMC4124493,10.1186/1754-1611-8-19,2014
BBa_B0015,PMC4137594,10.1155/2014/369681,2014
BBa_B0032,PMC4137594,10.1155/2014/369681,2014
BBa_B0034,PMC4137594,10.1155/2014/369681,2014
BBa_B0032,PMC4165527,10.1038/nchembio.1411,2013
BBa_J23101,PMC4165527,10.1038/nchembio.1411,2013
BBa_J23119,PMC4165527,10.1038/nchembio.1411,2013
BBa_K175041,PMC4068284,10.1111/1567-1364.12087,2013
BBa_B0014,PMC4078008,10.1186/1754-6834-7-99,2014
BBa_B0030,PMC4039329,10.1186/1475-2859-13-74,2014
BBa_B1002,PMC4039329,10.1186/1475-2859-13-74,2014
BBa_I746916,PMC4050265,10.1038/ncomms5012,2014
BBa_B0015,PMC4021604,10.1186/1754-6834-7-56,2014
BBa_J23116,PMC4021604,10.1186/1754-6834-7-56,2014
BBa_B0034,PMC4015293,10.1186/1754-1611-7-24,2013
BBa_R0010,PMC4015293,10.1186/1754-1611-7-24,2013
BBa_I13521,PMC3940292,10.1186/1754-1611-8-5,2014
BBa_J107010,PMC3940292,10.1186/1754-1611-8-5,2014
BBa_J107053,PMC3940292,10.1186/1754-1611-8-5,2014
BBa_B0015,PMC3922697,10.1186/1754-1611-8-4,2014
BBa_B0034,PMC3922697,10.1186/1754-1611-8-4,2014
BBa_E0030,PMC3922697,10.1186/1754-1611-8-4,2014
BBa_E0430,PMC3922697,10.1186/1754-1611-8-4,2014
BBa_G00100,PMC3922697,10.1186/1754-1611-8-4,2014
BBa_G00101,PMC3922697,10.1186/1754-1611-8-4,2014
BBa_J153000,PMC3922697,10.1186/1754-1611-8-4,2014
BBa_J23100,PMC3922697,10.1186/1754-1611-8-4,2014
BBa_J23101,PMC3922697,10.1186/1754-1611-8-4,2014
BBa_J23102,PMC3922697,10.1186/1754-1611-8-4,2014
BBa_J23105,PMC3922697,10.1186/1754-1611-8-4,2014
BBa_J23106,PMC3922697,10.1186/1754-1611-8-4,2014
BBa_J23109,PMC3922697,10.1186/1754-1611-8-4,2014
BBa_J23113,PMC3922697,10.1186/1754-1611-8-4,2014
BBa_J23114,PMC3922697,10.1186/1754-1611-8-4,2014
BBa_K273019,PMC3922697,10.1186/1754-1611-8-4,2014
BBa_J23100,PMC3904225,10.1021/sb3000832,2012
BBa_K274002,PMC3905865,10.1093/nar/gkt809,2013
BBa_I712015,PMC3892856,10.3390/s131216330,2013
BBa_B1006,PMC3874176,10.1093/nar/gkt860,2014
BBa_J04450,PMC3856533,10.1186/1472-6750-13-81,2013
BBa_K245005,PMC3661711,10.1038/nchembio.1248,2013
BBa_B0015,PMC3831814,10.1186/1475-2859-12-103,2013
BBa_K590025,PMC3818147,10.1021/sb300061x,2012
BBa_K590064,PMC3818147,10.1021/sb300061x,2012
BBa_J72113,PMC3804010,10.1021/sb300054p,2012
BBa_J23119,PMC3753616,10.1093/nar/gkt452,2013
BBa_J23110,PMC3753641,10.1093/nar/gkt520,2013
BBa_J23116,PMC3753641,10.1093/nar/gkt520,2013
BBa_J23117,PMC3753641,10.1093/nar/gkt520,2013
BBa_E0130,PMC3724501,10.1186/1754-1611-7-10,2013
BBa_J23101,PMC3724501,10.1186/1754-1611-7-10,2013
BBa_P0440,PMC3724501,10.1186/1754-1611-7-10,2013
BBa_R0010,PMC3724501,10.1186/1754-1611-7-10,2013
BBa_R0040,PMC3724501,10.1186/1754-1611-7-10,2013
BBa_R0051,PMC3724501,10.1186/1754-1611-7-10,2013
BBa_B0015,PMC3662617,10.1186/1754-1611-7-12,2013
BBa_B0033,PMC3662617,10.1186/1754-1611-7-12,2013
BBa_B0034,PMC3662617,10.1186/1754-1611-7-12,2013
BBa_B0053,PMC3662617,10.1186/1754-1611-7-12,2013
BBa_B0054,PMC3662617,10.1186/1754-1611-7-12,2013
BBa_B0055,PMC3662617,10.1186/1754-1611-7-12,2013
BBa_B0062,PMC3662617,10.1186/1754-1611-7-12,2013
BBa_C0083,PMC3662617,10.1186/1754-1611-7-12,2013
BBa_I13507,PMC3662617,10.1186/1754-1611-7-12,2013
BBa_I14032,PMC3662617,10.1186/1754-1611-7-12,2013
BBa_I763007,PMC3662617,10.1186/1754-1611-7-12,2013
BBa_J23100,PMC3662617,10.1186/1754-1611-7-12,2013
BBa_J23101,PMC3662617,10.1186/1754-1611-7-12,2013
BBa_J23118,PMC3662617,10.1186/1754-1611-7-12,2013
BBa_J61001,PMC3662617,10.1186/1754-1611-7-12,2013
BBa_J72008,PMC3662617,10.1186/1754-1611-7-12,2013
BBa_K300000,PMC3662617,10.1186/1754-1611-7-12,2013
BBa_K300008,PMC3662617,10.1186/1754-1611-7-12,2013
BBa_K300032,PMC3662617,10.1186/1754-1611-7-12,2013
BBa_K300982,PMC3662617,10.1186/1754-1611-7-12,2013
BBa_K300983,PMC3662617,10.1186/1754-1611-7-12,2013
BBa_P1004,PMC3662617,10.1186/1754-1611-7-12,2013
BBa_R0051,PMC3662617,10.1186/1754-1611-7-12,2013
BBa_K112808,PMC3669160,10.4161/bioe.22646,2013
BBa_B0010,PMC3684516,10.1186/1754-1611-7-13,2013
BBa_B0012,PMC3684516,10.1186/1754-1611-7-13,2013
BBa_B0015,PMC3684516,10.1186/1754-1611-7-13,2013
BBa_B0034,PMC3684516,10.1186/1754-1611-7-13,2013
BBa_C0062,PMC3684516,10.1186/1754-1611-7-13,2013
BBa_E2050,PMC3684516,10.1186/1754-1611-7-13,2013
BBa_F2620,PMC3684516,10.1186/1754-1611-7-13,2013
BBa_I15010,PMC3684516,10.1186/1754-1611-7-13,2013
BBa_I744210,PMC3684516,10.1186/1754-1611-7-13,2013
BBa_J04450,PMC3684516,10.1186/1754-1611-7-13,2013
BBa_J15001,PMC3684516,10.1186/1754-1611-7-13,2013
BBa_J153000,PMC3684516,10.1186/1754-1611-7-13,2013
BBa_J176005,PMC3684516,10.1186/1754-1611-7-13,2013
BBa_J176006,PMC3684516,10.1186/1754-1611-7-13,2013
BBa_J176022,PMC3684516,10.1186/1754-1611-7-13,2013
BBa_J176027,PMC3684516,10.1186/1754-1611-7-13,2013
BBa_J176122,PMC3684516,10.1186/1754-1611-7-13,2013
BBa_J23100,PMC3684516,10.1186/1754-1611-7-13,2013
BBa_J23119,PMC3684516,10.1186/1754-1611-7-13,2013
BBa_J33207,PMC3684516,10.1186/1754-1611-7-13,2013
BBa_J61009,PMC3684516,10.1186/1754-1611-7-13,2013
BBa_J85226,PMC3684516,10.1186/1754-1611-7-13,2013
BBa_K566002,PMC3684516,10.1186/1754-1611-7-13,2013
BBa_R0040,PMC3684516,10.1186/1754-1611-7-13,2013
BBa_B1002,PMC3643576,10.1093/nar/gkt163,2013
BBa_B1006,PMC3643576,10.1093/nar/gkt163,2013
BBa_B0034,PMC3585339,10.1371/journal.pone.0057482,2013
BBa_K206000,PMC3585339,10.1371/journal.pone.0057482,2013
BBa_E0840,PMC3507625,10.1016/j.bios.2012.08.011,2013
BBa_F2620,PMC3507625,10.1016/j.bios.2012.08.011,2013
BBa_I13507,PMC3507625,10.1016/j.bios.2012.08.011,2013
BBa_K382000,PMC3537565,10.1186/1754-1611-6-8,2012
BBa_K382001,PMC3537565,10.1186/1754-1611-6-8,2012
BBa_K382002,PMC3537565,10.1186/1754-1611-6-8,2012
BBa_K382003,PMC3537565,10.1186/1754-1611-6-8,2012
BBa_K382004,PMC3537565,10.1186/1754-1611-6-8,2012
BBa_K382005,PMC3537565,10.1186/1754-1611-6-8,2012
BBa_B0015,PMC3511798,10.1186/1754-1611-6-10,2012
BBa_E0040,PMC3509006,10.1186/1754-1611-6-16,2012
BBa_E0051,PMC3509006,10.1186/1754-1611-6-16,2012
BBa_E2060,PMC3488204,10.1093/nar/gks636,2012
BBa_B0015,PMC3446811,10.3389/fmicb.2012.00344,2012
BBa_J23107,PMC3413328,10.1002/bit.22966,2010
BBa_B0015,PMC3401228,10.1371/journal.pone.0039407,2012
BBa_B0031,PMC3401228,10.1371/journal.pone.0039407,2012
BBa_B0032,PMC3401228,10.1371/journal.pone.0039407,2012
BBa_B0034,PMC3401228,10.1371/journal.pone.0039407,2012
BBa_C0040,PMC3401228,10.1371/journal.pone.0039407,2012
BBa_C0062,PMC3401228,10.1371/journal.pone.0039407,2012
BBa_E0040,PMC3401228,10.1371/journal.pone.0039407,2012
BBa_E1010,PMC3401228,10.1371/journal.pone.0039407,2012
BBa_I14032,PMC3401228,10.1371/journal.pone.0039407,2012
BBa_J23100,PMC3401228,10.1371/journal.pone.0039407,2012
BBa_J23101,PMC3401228,10.1371/journal.pone.0039407,2012
BBa_J23105,PMC3401228,10.1371/journal.pone.0039407,2012
BBa_J23106,PMC3401228,10.1371/journal.pone.0039407,2012
BBa_J23116,PMC3401228,10.1371/journal.pone.0039407,2012
BBa_J23118,PMC3401228,10.1371/journal.pone.0039407,2012
BBa_R0011,PMC3401228,10.1371/journal.pone.0039407,2012
BBa_R0040,PMC3401228,10.1371/journal.pone.0039407,2012
BBa_R0051,PMC3401228,10.1371/journal.pone.0039407,2012
BBa_R0062,PMC3401228,10.1371/journal.pone.0039407,2012
BBa_I721007,PMC3351485,10.1371/journal.pone.0036982,2012
BBa_K546000,PMC3351485,10.1371/journal.pone.0036982,2012
BBa_K546002,PMC3351485,10.1371/journal.pone.0036982,2012
BBa_K546546,PMC3351485,10.1371/journal.pone.0036982,2012
BBa_J23119,PMC3384300,10.1093/nar/gks168,2012
BBa_B0035,PMC3333853,10.1093/nar/gkr1191,2012
BBa_B0032,PMC3314568,10.1186/1471-2105-13-S4-S11,2012
BBa_B0034,PMC3314568,10.1186/1471-2105-13-S4-S11,2012
BBa_J23101,PMC3314568,10.1186/1471-2105-13-S4-S11,2012
BBa_K300000,PMC3314568,10.1186/1471-2105-13-S4-S11,2012
BBa_J45900,PMC3251819,10.1100/2011/529532,2011
BBa_I50042,PMC3033806,10.1016/j.jmb.2010.12.019,2010
BBa_J23113,PMC3033806,10.1016/j.jmb.2010.12.019,2010
BBa_I732018,PMC3287150,10.1186/1754-1611-5-17,2011
BBa_J23100,PMC3287150,10.1186/1754-1611-5-17,2011
BBa_R0040,PMC3287150,10.1186/1754-1611-5-17,2011
BBa_J64067,PMC3053042,10.1016/j.jmb.2010.10.038,2010
BBa_R0065,PMC3053042,10.1016/j.jmb.2010.10.038,2010
BBa_R0082,PMC3053042,10.1016/j.jmb.2010.10.038,2010
BBa_J23018,PMC3223186,10.1371/journal.pone.0027559,2011
BBa_B0015,PMC3207208,10.1038/ncomms1516,2011
BBa_E0840,PMC3207208,10.1038/ncomms1516,2011
BBa_F2620,PMC3207208,10.1038/ncomms1516,2011
BBa_Q04510,PMC3207208,10.1038/ncomms1516,2011
BBa_B0015,PMC3189095,10.1186/1754-1611-5-12,2011
BBa_E1010,PMC3189095,10.1186/1754-1611-5-12,2011
BBa_G00100,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_G00101,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_I712004,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J52016,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J63000,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J63008,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96000,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96001,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96002,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96003,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96004,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96005,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96006,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96007,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96008,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96009,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96010,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96011,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96012,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96013,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96014,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96015,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96016,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96017,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96018,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96019,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96020,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96021,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96022,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96023,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96024,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96025,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96026,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96027,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96029,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96031,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96032,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96033,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96034,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96035,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96036,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96037,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96038,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96040,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96041,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96042,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96043,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_J96044,PMC3161993,10.1371/journal.pone.0023685,2011
BBa_B0015,PMC3127821,10.1186/1754-1611-5-8,2011
BBa_B0034,PMC3127821,10.1186/1754-1611-5-8,2011
BBa_C0062,PMC3127821,10.1186/1754-1611-5-8,2011
BBa_F2620,PMC3127821,10.1186/1754-1611-5-8,2011
BBa_J107014,PMC3127821,10.1186/1754-1611-5-8,2011
BBa_J23114,PMC3127821,10.1186/1754-1611-5-8,2011
BBa_J23116,PMC3127821,10.1186/1754-1611-5-8,2011
BBa_J23118,PMC3127821,10.1186/1754-1611-5-8,2011
BBa_J61002,PMC3127821,10.1186/1754-1611-5-8,2011
BBa_K098995,PMC3127821,10.1186/1754-1611-5-8,2011
BBa_K112805,PMC3127821,10.1186/1754-1611-5-8,2011
BBa_K112808,PMC3127821,10.1186/1754-1611-5-8,2011
BBa_K173015,PMC3127821,10.1186/1754-1611-5-8,2011
BBa_R0062,PMC3127821,10.1186/1754-1611-5-8,2011
BBa_E0044,PMC3110104,10.1186/1754-1611-5-3,2011
BBa_B0010,PMC3084710,10.1371/journal.pone.0018882,2011
BBa_B0012,PMC3084710,10.1371/journal.pone.0018882,2011
BBa_I0500,PMC3084710,10.1371/journal.pone.0018882,2011
BBa_J23116,PMC3084710,10.1371/journal.pone.0018882,2011
BBa_K112805,PMC3084710,10.1371/journal.pone.0018882,2011
BBa_K112806,PMC3084710,10.1371/journal.pone.0018882,2011
BBa_K112807,PMC3084710,10.1371/journal.pone.0018882,2011
BBa_K112809,PMC3084710,10.1371/journal.pone.0018882,2011
BBa_K104001,PMC3065685,10.1093/bioinformatics/btr048,2011
BBa_B0010,PMC3044748,10.1371/journal.pone.0017005,2011
BBa_B0015,PMC3044748,10.1371/journal.pone.0017005,2011
BBa_I1051,PMC3044748,10.1371/journal.pone.0017005,2011
BBa_I12006,PMC3044748,10.1371/journal.pone.0017005,2011
BBa_I12036,PMC3044748,10.1371/journal.pone.0017005,2011
BBa_I12040,PMC3044748,10.1371/journal.pone.0017005,2011
BBa_I14015,PMC3044748,10.1371/journal.pone.0017005,2011
BBa_I14016,PMC3044748,10.1371/journal.pone.0017005,2011
BBa_I746365,PMC3044748,10.1371/journal.pone.0017005,2011
BBa_R0062,PMC3044748,10.1371/journal.pone.0017005,2011
